text,label
QC TUSSIN DM COUGH & CHEST CONGESTION/ADULT LIQ and HYSINGLA ER TAB and QC TUSSIN DM COUGH & CHEST CONGESTION/ADULT LIQ and HYSINGLA ER TAB and QC TUSSIN DM COUGH & CHEST CONGESTION/ADULT LIQ and HYSINGLA ER TAB status,rx_status
Can you provide driving directions to the store at 32413?,store_directions
questions about my next refill,rx_refill
is there delivery service for MINIVELLE DIS and CYCLOBENZAPRINE HYDROCHLORIDE ER CAP?,rx_delivery
more for in price for MONOJECT INSULIN SYRINGE/1ML SYN and FLUOXETINE HCL POW?,rx_drug_price
need to know why QC MULTI-VITE 50 & OVER TAB and AEROCHAMBER PLUS FLOW-VU/SMALL MASK MIS can't be filled?,rx_action_notes_status
I need to know if Walgreens has my SUPRESS DM PEDIATRIC DRO and BAND-AID PLASTIC STRIPS MIS over at your store right now. If not  I need to call them to get them to get them to you.,external_rx_transfer
I want to check WAL-DRYL ALLERGY RELIEF CHILDRENS TAB and ARISTADA INITIO INJ  in inventory?,drug_availability
Is this store at POMPANO BEACH city open right now,store_hours
nope that's it thank you,thank
talk to a customer service,live_pharmacist
What are the potential side effects of NORETHINDRONE/ETHINYL ESTRADIOL/FERROUS FUMARATE CHW and 2-3ML SYRINGE/LUER SLIP TIP MIS?,drug_side_effects
how much will it cost for RAISED TOILET SEAT/LOCK &ARMS MIS and BD INSULIN SYRINGE/DETACHABLE NEEDLE/U-100/1ML/26G X 1/2 SYN?,rx_drug_price
Can you tell me the time zone for the store in MAHOPAC?,store_timezone
Do I need to call the 5865 PROMENADE SHOPS BLVD. store to check stock?,store_faq
Can I find TRUDHESA AER and CHROMIUM CHLORIDE INJ in the pharmacy?,drug_availability
I request to refill my prescription for the UREA 20 INTENSIVE HYDRATING CREAM CRE and ADVIL TAB,rx_refill
talk to a pharmacist about adding my insurance for QC ANTI-DIARRHEAL TAB and EMBRACE PEN NEEDLES/31G X 8MM MIS  prescription?,drug_insurance_coverage
MOXIFLOXACIN HYDROCHLORIDE SOL and CALTRATE MINIS PLUS MIN  ERALS TAB prescription I no longer use?,rx_cancel
no I don't have any other requests,thank
can we change the address to pharmacy at SARASOTA?,store_address
Do you have the RSV-(Respiratory Syncytial Virus)  vaccine in stock for now?,available_vaccine
medicine in stock or see if a medicine is in stock,drug_availability
transfer a prescription for KONSYL-D POW and GUARDIAN SENSOR (3) MIS to Chicago Store at Arlington Heights,internal_rx_transfer
how about cancelling the Typhoid  flu appointment,cancel_vaccine_appointment
otherwise schedule a HPV-(9valent)  vaccine appointment on tomorrow,get_vaccine_appointment
I have a question about a side effects from my NEW IMAGE FLEXTEND SKIN BARRIER WAF and GLYCOLAX POW?,drug_side_effects
Is RA NIGHTTIME SLEEP AID TAB and CITRACAL PETITES/VITAMIN D TAB recommended for my symptoms?,drug_usage
I need directions on taking a particular MONTELUKAST SODIUM GRA and CARBOPLATIN INJ?,drug_dosage_instructions
give them my insurance information to the PREVIDENT 5000 BOOSTER PLUS PST and CALCIUM CHW?,drug_insurance_coverage
Can you provide the time zone for the store at 10 DAVIS ST?,store_timezone
I'll stay on hold.  and I'll hold for as long as it takes.,hold_on
reaction to OXTELLAR XR TAB and GUAIFENESIN/DEXTROMETHORPHAN HYDROBROMIDE SYP?,drug_side_effects
directions for pharmacy  at STATEN ISLAND city,store_directions
Is there a store at 23075 we can visit?,store_directions
Can you tell me if the store at 6231 PENN AVE is in the MST time zone?,store_timezone
I need to connect the store about getting some toothbrushes at EVANSVILLE.,store_connect
store at 02081 store_address please?,store_address
SM DRY EYE RELIEF SOL and EASY TOUCH HYPODERMIC NEEDLES 23GX1-1/2 MIS was a transfer from CenterWell Pharmacy,external_rx_transfer
what is available for MIRENA IUD and BUDESONIDE CAP?,drug_availability
can you schedule a Dtap DT  vaccination appointment on Monday,get_vaccine_appointment
I need to refill my OYSTER SHELL CALCIUM 250+D TAB and INSULIN SYRINGES/U-100/0.5ML/29GX1/2 MIS prescription,rx_refill
NEULASTA INJ and EQ ALLERGY RELIEF TAB  drug interaction?,drug_interactions
how late is the pharmacy open on New Year's Day - January 1,store_hours
I need to speak to someone about a purchase snacks at the store in READING.,store_connect
What time zone is the store in FREMONT?,store_timezone
there's a mistake in my prescription to be put on hold for the PSEUDOEPHEDRINE HCL TAB and EFAVIRENZ TAB?,rx_action_notes_status
checking to see if I can take ZILACTIN-B GEL and IMJUDO INJ  along with the new medication that I'm starting?,drug_usage
reverse a TRUE SUPPORT WRIST BRACE/LEFT/UNIVERSAL SIZE MIS and BALVERSA TAB?,rx_cancel
I'll wait on hold until the next available representative is free.,hold_on
I'd like to speak to a person please,live_pharmacist
I need to check if a product is available at the store in 11 NORTH MORTON STREET.,store_connect
I need to refill my MULTIVITAMIN GUMMIES WOMENS CHW and BARD COUDE TIP TIEMANN CATH/2 EYE/SEMI RIGID RED RUBBER/12FR MIS prescription,rx_refill
expedite refill of MEDIHONEY CALCIUM ALGINATE DRESSING/2X2 PAD and ADVOCATE ALCOHOL PREP PADS PAD?,rx_expedite
schedule MMR  appointment with the Minute Clinic,create_vaccine_appointment
How do I get to the store at 48315?,store_directions
they were unable to deliver my prescription today and they asked me to call,rx_delivery
how do I get out of this phone call,hold_on
scheduled delivery for TOMMY GEL GEL and G-TUSICOF LIQ?,rx_delivery
order of refill,rx_refill
can ZOLMITRIPTAN ODT TAB and EQL HEMORRHOIDAL SUP be expedited to today?,rx_expedite
I'm grateful for the tips on managing my condition.,thank
What is LISTERINE NATURALS ANTISEPTIC LIQ and FIBER POW  used for?,drug_information
prescriptions on hold why on hold,rx_action_notes_status
connect me to the pharmacy now,live_pharmacist
Trying to refill prescription for first time that was previously filled at Walgreens. It is LUBRICANT EYE DROPS DRO and GNP CHILDRENS CHEWABLES/EXTRA C CHW  90 day supply.daily once.,external_rx_transfer
I need to know if the store at BOURNE city is accessible from the road,store_directions
What time zone is the store in 500 7TH AVE?,store_timezone
I have a question about a side effects from my KLS DICLOFENAC SODIUM GEL and 5-METHYLTETRAHYDROFOLATE CALCIUM POW?,drug_side_effects
can you tell me about MICRONEB MIS and CETIRIZINE HCL ALLERGY CHILDRENS SOL,drug_information
blah blah blah blah,thank
can I speak with a live person,live_pharmacist
Come again?  please,rephrase
could you fill my PSEUDOEPHEDRINE HCL POW and IRON SLOW RELEASE TAB?,rx_refill
how fast can fill TYLENOL CHILDRENS PAIN + FEVER PAK and EAKIN FISTULA- WOUND POUCH MIS?,rx_expedite
Please fill asap my SM MICONAZOLE 7 SUP and GNP ONE STEP PREGNANCY TEST TES I’m in pain?,rx_expedite
need to talk with the pharmacist returning his call,live_pharmacist
I'll have to come into the store at BRADENTON for photos,store_connect
Can you provide the address for the pharmacy in 48374?,store_address
Can you tell me how to get to the store in CAPE CORAL?,store_directions
Would you mind repeating that?!,rephrase
yes operator please,live_pharmacist
How do I cancel my Tdap  vaccine appointment at the church plan?,cancel_vaccine_appointment
speak with a pharmacist about drug interaction of VIGABATRIN TAB and FLORAJEN DIGESTION CAP?,drug_interactions
Which time zone is the store at PEORIA located in?,store_timezone
This is confusing.,rephrase
I need front door services at 825 QUINTARD DR..,store_connect
refill the prescription for PEDIA-LAX LIQ and GNP DELUXE HEATING PAD/MOIST/DRY HEAT PAD,rx_refill
K prescriptions status,rx_status
provider from doctor's office  Patient patient is having an allergic reaction to LIDOCAINE PAIN RELIEVING PATCH PAD.,healthcare
cost of vaccination,available_vaccine
in ORANGE CITY whare is pharmacy located?,store_address
Transfer SM ANTIFUNGAL MICONAZOLE CRE and BAUER & BLACK ELASTIC KNEE BRACE  SMALL WHITE MIS prescription to 24,internal_rx_transfer
I need to speak with Pharmacy regarding a prescription,live_pharmacist
I take a pills called SUMADAN WASH LIQ and INSPIREASE DRUG DELIVERY SYSTEM MIS and I was just wondering I'm getting a tooth extraction and I was wondering if it was safe to take it back does I have?,drug_usage
I want to pick up my TRUSTEEL INFUSION SET/23/6MM MIS and EQL STERILE NON-STICK PADS 3X4/LARGE PAD at the pharmacy in KNOXVILLE. What is the address?,store_address
Can you connect me to the front store at SPRING?,store_connect
MICROCHAMBER MIS and BINOSTO TAB  side effect?,drug_side_effects
looking to schedule my MMR  vaccine on Friday,get_vaccine_appointment
scheduled delivery for ZONEGRAN CAP and ENFAMIL PROSOBEE SOY POW?,rx_delivery
how late is the pharmacy open today,store_hours
Does the store at CHESTERTON operate in the EST time zone?,store_timezone
and we speak to a pharmacist,live_pharmacist
can i use EBT at the store in 89-102 FARRINGTON HWY UNIT 4?,store_faq
Can I cancel my Rabies  vaccine appointment at the Medicare plan?,cancel_vaccine_appointment
will you schedule immunization appointment for Hepatitis-A ,create_vaccine_appointment
Can I cancel my Whooping Cough-(Adacel)  vaccine appointment at the VA health plan?,cancel_vaccine_appointment
thought through pharmacist,live_pharmacist
uh pause please,hold_on
I need to know if I need an appointment to get a Hepatitis-A  shot,get_vaccine_appointment
step down dosage of OMEPRAZOLE CAP and FLAX + DHA CAP,drug_dosage_instructions
Where can I find the pharmacy in 92840 zipcode?,store_address
I'll wait on hold.  and I'll check back in a few minutes.,hold_on
requests delivery of PALFORZIA LEVEL 6 CAP and AIRBORNE KIDS CHW,rx_delivery
I appreciate you taking the time to explain that.,thank
List all my upcoming prescriptions for MULTIVITAMIN ADULTS TAB and ESTRADIOL BENZOATE POW,rx_status
I'm all set now  appreciate it.,thank
Please mail TALKING SENSE BLOOD PRESSURE MONITOR/XL SIZE CUFF MIS and EQL MOUTHWASH/GARGLE LIQ?,rx_delivery
What should I avoid while taking SELF-ADHERING ELASTIC BANDAGE 4 MIS and CERAVE DIABETICS DRY SKIN RELIEF CRE?,drug_interactions
this store 1802 W. MOUNT HOUSTON ROAD is fall into CST time zone,store_timezone
for store 7110 MAGNOLIA ROAD time zone,store_timezone
only I want to know the time_zone time the store at CRAWFORDVILLE,store_timezone
want to talk to pharmacist,live_pharmacist
Say again? more clearly,rephrase
as well,thank
speak with a pharmacist about a medication I'm on,live_pharmacist
costs for RED YEAST RICE CAP and HEALTHWISE INSULIN SYRINGE/U-100/0.5ML/31G X 5/16 MIS and RED YEAST RICE CAP and HEALTHWISE INSULIN SYRINGE/U-100/0.5ML/31G X 5/16 MIS would be?,rx_drug_price
Is the Rabies  vaccine available for walk-in appointments?,available_vaccine
I need to transfer my RETIN-A MICRO GEL and DROPLET PEN NEEDLES 29GX10MM MIS prescription to Stop and Shop pharmacy in sponsor,external_rx_transfer
almost,thank
Can you show me a map to the store in STERLING?,store_directions
move to second other store for pick up MONOJECT MAGELLAN SAFETY NEEDLE 23GX5/8 MIS and GLEOSTINE CAP,internal_rx_transfer
SEBEX SHA and BISMUTH SUBNITRATE POW? instructions,drug_dosage_instructions
I want to cancel 2 drugs that are STEGLUJAN TAB and ACTIVA SHEER THERAPY 15-20MMHG/KNEE HIGH/CLOSED TOE/SIZE D MIS and STEGLUJAN TAB and ACTIVA SHEER THERAPY 15-20MMHG/KNEE HIGH/CLOSED TOE/SIZE D MIS that's on my record?,rx_cancel
question about the cost of PEPTO-BISMOL MAX STRENGTH SUS and HUGGIES PULL-UPS LEARNINGDESIGNS BOYS 3T-4T MIS?,drug_insurance_coverage
I need to speak with a pharmacist please,live_pharmacist
What are the potential side effects of PHYTONADIONE SYN and EMPTY CAPSULE SIZE 00 DARK GREEN CAP?,drug_side_effects
Please fill asap my ONE-A-DAY MENS VITACRAVES GUMMIES CHW and GOODSENSE COUGH DM SUS I’m in pain?,rx_expedite
co-pay for the MULTI + OMEGA-3 ADULT GUMMIES CHW and EYE ALLERGY RELIEF SOL?,drug_insurance_coverage
Medical Assistant is speaking  I need to update the prescription details for patient.,healthcare
Put me on hold  please.  thank you.,hold_on
will that stores open on Yom Kippur - October 12?,store_hours
I want to get some information about PAIN RELIEVING/LIDOCAINE CRE and CHILDRENS CHEWABLE VITAMIN CHW?,drug_information
opening hours on Presidents' Day (Washington's Birthday) - February 19,store_hours
Need full address of pharmacy in SCOTTSDALE city?,store_address
home delivery for TGT LANCET THIN 26G MIS and DROPLET INSULIN SYRINGE U-100/0.3ML/30G X 1/2 MIS,rx_delivery
Can MENS 50+ MULTIVITAMIN TAB and DEXTROMETHORPHAN HBR CAP be used for infections?,drug_usage
deliver prescription of SUSTIVA CAP and CHELATED ZINC TAB?,rx_delivery
I didn't quite understand. a little louder,rephrase
are sure thet WASHINGTON time the store fall in MST time zone,store_timezone
I was wanting to know what the store hours are for this weekend,store_hours
Can I get a status of refilled QC HYDROCORTISONE MAXIMUM STRENGTH CRE and AUTO-LANCET MIS? What's the timeline?,rx_status
Is there a store at 33125 we can visit?,store_directions
Why does it cost $15.99 I couldn't have no copay at all for MEDPURA HYDROSEPTINE OIN and EQL ANTI-ITCH INTENSIVE HEALING FORMULA CRE?,rx_drug_price
JOHNSONS BABY OIL and GNP MEGA MULTI FOR WOMEN TAB? instructions,drug_dosage_instructions
I need all LANCETS 30G/TWIST TOP MIS and ATOMOXETINE CAP and LANCETS 30G/TWIST TOP MIS and ATOMOXETINE CAP filled today that are due?,rx_expedite
Thanks for being so helpful  you're a gem!,thank
drug interaction on new medication SINUCLEANSE REFILL PAK and 8 HOUR ARTHRITIS PAIN RELIEVER TAB?,drug_interactions
check the dosage of PROPYLPARABEN POW and GNP IODINE TINCTURE TIN?,drug_dosage_instructions
okay I am no longer taking PARI LC PLUS NEBULIZER VIOS PRO/REUSABLE MIS and FILSPARI TAB so they should be taken off my chart?,rx_cancel
billing issue at CRANBERRY TOWNSHIP store,store_faq
I want to know the price for M-PAP LIQ and HYDROCORTISONE BUTYRATE (LIPID) CRE I give I want to give you my insurance?,drug_insurance_coverage
directions to 201 RUSSELL AVE,store_directions
I want to cancel a prescription no longer needed,rx_cancel
stock of ULTICARE U-100 INSULIN SYRINGES/HALF UNIT/0.3ML/31G X1/4 SYN and GNP ULTICARE PEN NEEDLES /31GX5/16 MIS Capsule?,drug_availability
can you let me know the time zone of store at 1071 S. LAKE DR.,store_timezone
Can you connect me to the photo services at 1400 HARTFORD AVENUE?,store_connect
Can I get a HPV-(Quadrivalent)  vaccine appointment on a holiday?,create_vaccine_appointment
how can I get my TRIPLE ANTIBIOTIC/PAIN RELIEF OIN and CHATEAL EQ TAB prescription sooner?,rx_expedite
was supposed to have MORPHINE SULFATE/SODIUM CHLORIDE INJ and EZY DOSE PILL CUTTER ORIGNAL MIS delivered they didn't get delivered?,rx_delivery
I need to have my NORMAL SALINE I.V. FLUSH INJ and ACE WRIST BRACE/DELUXE/RIGHT MIS filled for 30 days,rx_refill
I'm looking for drug interactions between medications such as LIDOCAINE HYDROCHLORIDE SOL and EASY MINI EJECT LANCING DEVICE MIS?,drug_interactions
SUFLAVE SOL and CHOLESTYRAMINE POW  not covered by insurance?,drug_insurance_coverage
question about drug interactions for PULMICORT FLEXHALER INH and BREATHE COMFORT ANTI-STATIC VALVED HOLDING CHAMBER/ADULT MIS?,drug_interactions
transfer prescription to another location for pick up MONOJECT SYRINGE/STANDARDHYPODERMIC NEEDLE/3ML/25GX1 MIS and GNP INSULIN SYRINGES/3ML/31GX5/16 MIS,internal_rx_transfer
confirming Flu  available,available_vaccine
How do I find out if I need a second dose of Meningitis ?,drug_dosage_instructions
I need to speak to someone about a purchase at the store in BLUFFTON.,store_connect
I need the cost of the prescription for PEARLS IC CAP and CENTRUM MINIS ADULTS 50+ TAB?,rx_drug_price
in SOUTHFIELD whare is pharmacy located?,store_address
FORSYTH store address for pickup is correct?,store_address
for store 9501 WOODMAN RD. time zone,store_timezone
see if a NIACIN TR TAB and GNP FIRST AID KIT KIT is in stock?,drug_availability
Can you connect me to the front store at SACRAMENTO?,store_connect
cost of SAMBUCUS ELDERBERRY IMMUNE SUPPORT CHW and ALISKIREN TAB and a transfer?,rx_drug_price
What is the address of the Minute Clinic in HAMILTON?,store_address
I'd like to transfer a prescription for LOTEMAX GEL and HUBER NEEDLE/RIGHT ANGLE 22G X 1 MIS drug to Texas,internal_rx_transfer
How do I schedule a RSV-(Respiratory Syncytial Virus)  vaccine appointment at a public health clinic?,create_vaccine_appointment
Is the Whooping Cough-(Adacel)  vaccine in stock at your location?,available_vaccine
